code	isolate	temp_C	replicate	axis	dpi	col_diam_mm	
Md5.30.2.2	Md5	30	2	2	1	32.87	
Md6.30.2.1	Md6	30	2	1	1	29.68	
Md6.30.2.2	Md6	30	2	2	1	31.93	
Md7.30.2.1	Md7	30	2	1	1	32.65	
Md7.30.2.2	Md7	30	2	2	1	32.54	
MP144.30.2.1	MP144	30	2	1	1	25.17	
MP144.30.2.2	MP144	30	2	2	1	24.96	
MP220.30.2.1	MP220	30	2	1	1	27.72	
MP220.30.2.2	MP220	30	2	2	1	28.15	
MP223.30.2.1	MP223	30	2	1	1	26.18	
MP223.30.2.2	MP223	30	2	2	1	26.18	
MP249.30.2.1	MP249	30	2	1	1	27.99	
MP249.30.2.2	MP249	30	2	2	1	28.34	
MP250.30.2.1	MP250	30	2	1	1	28.83	
MP250.30.2.2	MP250	30	2	2	1	28.88	
MP258.30.2.1	MP258	30	2	1	1	24.08	
MP258.30.2.2	MP258	30	2	2	1	24.89	
TN262.30.2.1	TN262	30	2	1	1	28.71	
TN262.30.2.2	TN262	30	2	2	1	30.74	
TN264.30.2.1	TN264	30	2	1	1	29.26	
TN264.30.2.2	TN264	30	2	2	1	29.92	
TN270.30.2.1	TN270	30	2	1	1	30.29	
TN270.30.2.2	TN270	30	2	2	1	30.29	
TN279.30.2.1	TN279	30	2	1	1	25	
TN279.30.2.2	TN279	30	2	2	1	26.46	
TN280.30.2.1	TN280	30	2	1	1	31.23	
TN280.30.2.2	TN280	30	2	2	1	31.19	
TN380.30.2.1	TN380	30	2	1	1	19.58	
TN380.30.2.2	TN380	30	2	2	1	19.53	
TN4.30.2.1	TN4	30	2	1	1	20.92	
TN4.30.2.2	TN4	30	2	2	1	21.07	
TN501.30.2.1	TN501	30	2	1	1	14.73	
TN501.30.2.2	TN501	30	2	2	1	15.94	
TN550.30.2.1	TN550	30	2	1	1	25.29	
TN550.30.2.2	TN550	30	2	2	1	25.91	
W12-6.30.2.1	W12-6	30	2	1	1	25.51	
W12-6.30.2.2	W12-6	30	2	2	1	24.94	
W23.30.2.1	W23	30	2	1	1	26.29	
W23.30.2.2	W23	30	2	2	1	26.91	
W3-5.30.2.1	W3-5	30	2	1	1	21.2	
W3-5.30.2.2	W3-5	30	2	2	1	19.72	
Dm13.35.1.1	Dm13	35	1	1	1	42.23	
Dm13.35.1.2	Dm13	35	1	2	1	41.1	
Et12.35.1.1	Et12	35	1	1	1	49.41	
Et12.35.1.2	Et12	35	1	2	1	48.82	
Et14.35.1.1	Et14	35	1	1	1	47.44	
Et14.35.1.2	Et14	35	1	2	1	47.37	
Et17.35.1.1	Et17	35	1	1	1	35.55	
Et17.35.1.2	Et17	35	1	2	1	34.85	
Et18.35.1.1	Et18	35	1	1	1	47.61	
Et18.35.1.2	Et18	35	1	2	1	47.85	
IN12-4.35.1.1	IN12-4	35	1	1	1	44.55	
IN12-4.35.1.2	IN12-4	35	1	2	1	44.72	
IN12-8-3.35.1.1	IN12-8-3	35	1	1	1	46.44	
IN12-8-3.35.1.2	IN12-8-3	35	1	2	1	46.7	
IN12-9-4.35.1.1	IN12-9-4	35	1	1	1	43.05	
IN12-9-4.35.1.2	IN12-9-4	35	1	2	1	41.85	
IN12-9-6.35.1.1	IN12-9-6	35	1	1	1	41.89	
IN12-9-6.35.1.2	IN12-9-6	35	1	2	1	39.38	
IN12-PO-3.35.1.1	IN12-PO-3	35	1	1	1	42.47	
IN12-PO-3.35.1.2	IN12-PO-3	35	1	2	1	42.1	
Md10.35.1.1	Md10	35	1	1	1	44.12	
Md10.35.1.2	Md10	35	1	2	1	43.95	
Md3.35.1.1	Md3	35	1	1	1	42.06	
Md3.35.1.2	Md3	35	1	2	1	42.94	
Md5.35.1.1	Md5	35	1	1	1	42.22	
Md5.35.1.2	Md5	35	1	2	1	43.03	
Md6.35.1.1	Md6	35	1	1	1	43.96	
Md6.35.1.2	Md6	35	1	2	1	41.91	
Md7.35.1.1	Md7	35	1	1	1	40.3	
Md7.35.1.2	Md7	35	1	2	1	40.51	
MP144.35.1.1	MP144	35	1	1	1	29.91	
MP144.35.1.2	MP144	35	1	2	1	29.21	
MP220.35.1.1	MP220	35	1	1	1	40.74	
MP220.35.1.2	MP220	35	1	2	1	40.14	
MP223.35.1.1	MP223	35	1	1	1	29.95	
MP223.35.1.2	MP223	35	1	2	1	27.49	
MP249.35.1.1	MP249	35	1	1	1	40.21	
MP249.35.1.2	MP249	35	1	2	1	40.21	
MP250.35.1.1	MP250	35	1	1	1	40.48	
MP250.35.1.2	MP250	35	1	2	1	39.34	
MP258.35.1.1	MP258	35	1	1	1	34.62	
MP258.35.1.2	MP258	35	1	2	1	35.31	
TN262.35.1.1	TN262	35	1	1	1	40.03	
TN262.35.1.2	TN262	35	1	2	1	40.35	
TN264.35.1.1	TN264	35	1	1	1	40	
TN264.35.1.2	TN264	35	1	2	1	39.21	
TN270.35.1.1	TN270	35	1	1	1	40.43	
TN270.35.1.2	TN270	35	1	2	1	41.04	
TN279.35.1.1	TN279	35	1	1	1	35.71	
TN279.35.1.2	TN279	35	1	2	1	35.11	
TN280.35.1.1	TN280	35	1	1	1	41.31	
TN280.35.1.2	TN280	35	1	2	1	41.27	
TN380.35.1.1	TN380	35	1	1	1	33.86	
TN380.35.1.2	TN380	35	1	2	1	33.82	
TN4.35.1.1	TN4	35	1	1	1	31.98	
TN4.35.1.2	TN4	35	1	2	1	32.17	
TN501.35.1.1	TN501	35	1	1	1	19.5	
TN501.35.1.2	TN501	35	1	2	1	19.9	
TN550.35.1.1	TN550	35	1	1	1	33.01	
TN550.35.1.2	TN550	35	1	2	1	34.42	
W12-6.35.1.1	W12-6	35	1	1	1	29.71	
W12-6.35.1.2	W12-6	35	1	2	1	29.92	
W23.35.1.1	W23	35	1	1	1	36.76	
W23.35.1.2	W23	35	1	2	1	36.76	
W3-5.35.1.1	W3-5	35	1	1	1	29.04	
W3-5.35.1.2	W3-5	35	1	2	1	30.1	
Dm13.35.2.1	Dm13	35	2	1	1	47.01	
Dm13.35.2.2	Dm13	35	2	2	1	44.93	
Et12.35.2.1	Et12	35	2	1	1	52.27	
Et12.35.2.2	Et12	35	2	2	1	54.59	
Et14.35.2.1	Et14	35	2	1	1	52.24	
Et14.35.2.2	Et14	35	2	2	1	53.39	
Et17.35.2.1	Et17	35	2	1	1	37.95	
Et17.35.2.2	Et17	35	2	2	1	39.2	
Et18.35.2.1	Et18	35	2	1	1	46.78	
Et18.35.2.2	Et18	35	2	2	1	48.16	
IN12-4.35.2.1	IN12-4	35	2	1	1	47.76	
IN12-4.35.2.2	IN12-4	35	2	2	1	47.76	
IN12-8-3.35.2.1	IN12-8-3	35	2	1	1	53.05	
IN12-8-3.35.2.2	IN12-8-3	35	2	2	1	52.72	
IN12-9-4.35.2.1	IN12-9-4	35	2	1	1	39.16	
IN12-9-4.35.2.2	IN12-9-4	35	2	2	1	39.16	
IN12-9-6.35.2.1	IN12-9-6	35	2	1	1	45.22	
IN12-9-6.35.2.2	IN12-9-6	35	2	2	1	44.2	
IN12-PO-3.35.2.1	IN12-PO-3	35	2	1	1	40.37	
IN12-PO-3.35.2.2	IN12-PO-3	35	2	2	1	41.3	
Md10.35.2.1	Md10	35	2	1	1	43.31	
Md10.35.2.2	Md10	35	2	2	1	42.27	
Md3.35.2.1	Md3	35	2	1	1	45.94	
Md3.35.2.2	Md3	35	2	2	1	46.23	
Md5.35.2.1	Md5	35	2	1	1	44.79	
Md5.35.2.2	Md5	35	2	2	1	44.37	
Md6.35.2.1	Md6	35	2	1	1	46.92	
Md6.35.2.2	Md6	35	2	2	1	44.08	
Md7.35.2.1	Md7	35	2	1	1	37.73	
Md7.35.2.2	Md7	35	2	2	1	38.18	
MP144.35.2.1	MP144	35	2	1	1	31.02	
MP144.35.2.2	MP144	35	2	2	1	31.53	
MP220.35.2.1	MP220	35	2	1	1	44.96	
MP220.35.2.2	MP220	35	2	2	1	42.89	
MP223.35.2.1	MP223	35	2	1	1	29.63	
MP223.35.2.2	MP223	35	2	2	1	29.27	
MP249.35.2.1	MP249	35	2	1	1	40.23	
MP249.35.2.2	MP249	35	2	2	1	41.25	
MP250.35.2.1	MP250	35	2	1	1	41.83	
MP250.35.2.2	MP250	35	2	2	1	41.83	
MP258.35.2.1	MP258	35	2	1	1	33.33	
MP258.35.2.2	MP258	35	2	2	1	33.33	
TN262.35.2.1	TN262	35	2	1	1	39.91	
TN262.35.2.2	TN262	35	2	2	1	37.98	
TN264.35.2.1	TN264	35	2	1	1	37.63	
TN264.35.2.2	TN264	35	2	2	1	36.09	
TN270.35.2.1	TN270	35	2	1	1	40.46	
TN270.35.2.2	TN270	35	2	2	1	40.71	
TN279.35.2.1	TN279	35	2	1	1	36.66	
TN279.35.2.2	TN279	35	2	2	1	36.53	
TN280.35.2.1	TN280	35	2	1	1	39.4	
TN280.35.2.2	TN280	35	2	2	1	40.53	
TN380.35.2.1	TN380	35	2	1	1	36.06	
TN380.35.2.2	TN380	35	2	2	1	36.06	
TN4.35.2.1	TN4	35	2	1	1	31.81	
TN4.35.2.2	TN4	35	2	2	1	31.71	
TN501.35.2.1	TN501	35	2	1	1	22.76	
TN501.35.2.2	TN501	35	2	2	1	21.62	
TN550.35.2.1	TN550	35	2	1	1	30.91	
TN550.35.2.2	TN550	35	2	2	1	32.24	
W12-6.35.2.1	W12-6	35	2	1	1	31.12	
W12-6.35.2.2	W12-6	35	2	2	1	30.83	
W23.35.2.1	W23	35	2	1	1	36.23	
W23.35.2.2	W23	35	2	2	1	37.08	
W3-5.35.2.1	W3-5	35	2	1	1	28.44	
W3-5.35.2.2	W3-5	35	2	2	1	28.91	
Dm13.40.1.1	Dm13	40	1	1	1	17.34	
Dm13.40.1.2	Dm13	40	1	2	1	17.22	
Et12.40.1.1	Et12	40	1	1	1	27.36	
Et12.40.1.2	Et12	40	1	2	1	27.68	
Et14.40.1.1	Et14	40	1	1	1	27.37	
Et14.40.1.2	Et14	40	1	2	1	26.69	
Et17.40.1.1	Et17	40	1	1	1	22.13	
Et17.40.1.2	Et17	40	1	2	1	22.54	
Et18.40.1.1	Et18	40	1	1	1	31.44	
Et18.40.1.2	Et18	40	1	2	1	31.67	
IN12-4.40.1.1	IN12-4	40	1	1	1	31.11	
IN12-4.40.1.2	IN12-4	40	1	2	1	31.11	
IN12-8-3.40.1.1	IN12-8-3	40	1	1	1	33.53	
IN12-8-3.40.1.2	IN12-8-3	40	1	2	1	33.33	
IN12-9-4.40.1.1	IN12-9-4	40	1	1	1	28	
IN12-9-4.40.1.2	IN12-9-4	40	1	2	1	28.78	
IN12-9-6.40.1.1	IN12-9-6	40	1	1	1	29.57	
IN12-9-6.40.1.2	IN12-9-6	40	1	2	1	28.95	
IN12-PO-3.40.1.1	IN12-PO-3	40	1	1	1	30.15	
IN12-PO-3.40.1.2	IN12-PO-3	40	1	2	1	30.85	
Md10.40.1.1	Md10	40	1	1	1	33.42	
Md10.40.1.2	Md10	40	1	2	1	32.99	
Md3.40.1.1	Md3	40	1	1	1	20.24	
Md3.40.1.2	Md3	40	1	2	1	20.68	
Md5.40.1.1	Md5	40	1	1	1	21.92	
Md5.40.1.2	Md5	40	1	2	1	21.72	
Md6.40.1.1	Md6	40	1	1	1	26.52	
Md6.40.1.2	Md6	40	1	2	1	26.97	
Md7.40.1.1	Md7	40	1	1	1	27.28	
Md7.40.1.2	Md7	40	1	2	1	27.28	
MP144.40.1.1	MP144	40	1	1	1	22.5	
MP144.40.1.2	MP144	40	1	2	1	22.76	
MP220.40.1.1	MP220	40	1	1	1	27.82	
MP220.40.1.2	MP220	40	1	2	1	27.53	
MP223.40.1.1	MP223	40	1	1	1	23.3	
MP223.40.1.2	MP223	40	1	2	1	23.3	
MP249.40.1.1	MP249	40	1	1	1	25.75	
MP249.40.1.2	MP249	40	1	2	1	25.88	
MP250.40.1.1	MP250	40	1	1	1	26.06	
MP250.40.1.2	MP250	40	1	2	1	26.81	
MP258.40.1.1	MP258	40	1	1	1	27.18	
MP258.40.1.2	MP258	40	1	2	1	27.5	
TN262.40.1.1	TN262	40	1	1	1	29.07	
TN262.40.1.2	TN262	40	1	2	1	29.26	
TN264.40.1.1	TN264	40	1	1	1	20.65	
TN264.40.1.2	TN264	40	1	2	1	20.86	
TN270.40.1.1	TN270	40	1	1	1	22.59	
TN270.40.1.2	TN270	40	1	2	1	22.55	
TN279.40.1.1	TN279	40	1	1	1	21.61	
TN279.40.1.2	TN279	40	1	2	1	22.43	
TN280.40.1.1	TN280	40	1	1	1	23.72	
TN280.40.1.2	TN280	40	1	2	1	23.72	
TN380.40.1.1	TN380	40	1	1	1	25.36	
TN380.40.1.2	TN380	40	1	2	1	25.31	
TN4.40.1.1	TN4	40	1	1	1	24.29	
TN4.40.1.2	TN4	40	1	2	1	23.49	
TN501.40.1.1	TN501	40	1	1	1	21.01	
TN501.40.1.2	TN501	40	1	2	1	20.45	
TN550.40.1.1	TN550	40	1	1	1	23.22	
TN550.40.1.2	TN550	40	1	2	1	23.05	
W12-6.40.1.1	W12-6	40	1	1	1	20.63	
W12-6.40.1.2	W12-6	40	1	2	1	20.63	
W23.40.1.1	W23	40	1	1	1	24.82	
W23.40.1.2	W23	40	1	2	1	25.42	
W3-5.40.1.1	W3-5	40	1	1	1	19.9	
W3-5.40.1.2	W3-5	40	1	2	1	20.61	
Dm13.40.2.1	Dm13	40	2	1	1	14.88	
Dm13.40.2.2	Dm13	40	2	2	1	14.88	
Et12.40.2.1	Et12	40	2	1	1	24.88	
Et12.40.2.2	Et12	40	2	2	1	25.37	
Et14.40.2.1	Et14	40	2	1	1	26.64	
Et14.40.2.2	Et14	40	2	2	1	27.23	
Et17.40.2.1	Et17	40	2	1	1	18.52	
Et17.40.2.2	Et17	40	2	2	1	19.29	
Et18.40.2.1	Et18	40	2	1	1	29.18	
Et18.40.2.2	Et18	40	2	2	1	28.77	
IN12-4.40.2.1	IN12-4	40	2	1	1	32.43	
IN12-4.40.2.2	IN12-4	40	2	2	1	30.69	
IN12-8-3.40.2.1	IN12-8-3	40	2	1	1	31.94	
IN12-8-3.40.2.2	IN12-8-3	40	2	2	1	30.55	
IN12-9-4.40.2.1	IN12-9-4	40	2	1	1	27.51	
IN12-9-4.40.2.2	IN12-9-4	40	2	2	1	27.51	
IN12-9-6.40.2.1	IN12-9-6	40	2	1	1	27.09	
IN12-9-6.40.2.2	IN12-9-6	40	2	2	1	27.09	
IN12-PO-3.40.2.1	IN12-PO-3	40	2	1	1	28.08	
IN12-PO-3.40.2.2	IN12-PO-3	40	2	2	1	29.59	
Md10.40.2.1	Md10	40	2	1	1	30.48	
Md10.40.2.2	Md10	40	2	2	1	30.48	
Md3.40.2.1	Md3	40	2	1	1	12.96	
Md3.40.2.2	Md3	40	2	2	1	12.27	
Md5.40.2.1	Md5	40	2	1	1	14.56	
Md5.40.2.2	Md5	40	2	2	1	14.42	
Md6.40.2.1	Md6	40	2	1	1	18.64	
Md6.40.2.2	Md6	40	2	2	1	19.03	
Md7.40.2.1	Md7	40	2	1	1	20.91	
Md7.40.2.2	Md7	40	2	2	1	20.91	
MP144.40.2.1	MP144	40	2	1	1	16.96	
MP144.40.2.2	MP144	40	2	2	1	17.19	
MP220.40.2.1	MP220	40	2	1	1	24.27	
MP220.40.2.2	MP220	40	2	2	1	24.21	
MP223.40.2.1	MP223	40	2	1	1	21.91	
MP223.40.2.2	MP223	40	2	2	1	21.9	
MP249.40.2.1	MP249	40	2	1	1	17.02	
MP249.40.2.2	MP249	40	2	2	1	16.84	
MP250.40.2.1	MP250	40	2	1	1	22.71	
MP250.40.2.2	MP250	40	2	2	1	22.92	
MP258.40.2.1	MP258	40	2	1	1	24.44	
MP258.40.2.2	MP258	40	2	2	1	25.01	
TN262.40.2.1	TN262	40	2	1	1	26.99	
TN262.40.2.2	TN262	40	2	2	1	26.96	
TN264.40.2.1	TN264	40	2	1	1	13.65	
TN264.40.2.2	TN264	40	2	2	1	13.4	
TN270.40.2.1	TN270	40	2	1	1	16.66	
TN270.40.2.2	TN270	40	2	2	1	16.66	
TN279.40.2.1	TN279	40	2	1	1	16.07	
TN279.40.2.2	TN279	40	2	2	1	16.67	
TN280.40.2.1	TN280	40	2	1	1	19.01	
TN280.40.2.2	TN280	40	2	2	1	18.26	
TN380.40.2.1	TN380	40	2	1	1	20.49	
TN380.40.2.2	TN380	40	2	2	1	20.09	
TN4.40.2.1	TN4	40	2	1	1	20.36	
TN4.40.2.2	TN4	40	2	2	1	20.36	
TN501.40.2.1	TN501	40	2	1	1	17.06	
TN501.40.2.2	TN501	40	2	2	1	17.94	
TN550.40.2.1	TN550	40	2	1	1	16.76	
TN550.40.2.2	TN550	40	2	2	1	15.58	
W12-6.40.2.1	W12-6	40	2	1	1	12.18	
W12-6.40.2.2	W12-6	40	2	2	1	12.6	
W23.40.2.1	W23	40	2	1	1	20.23	
W23.40.2.2	W23	40	2	2	1	20.23	
W3-5.40.2.1	W3-5	40	2	1	1	16.66	
W3-5.40.2.2	W3-5	40	2	2	1	16.18	
Dm13.15.1.1	Dm13	15	1	1	2	24.98	
Dm13.15.1.2	Dm13	15	1	2	2	25.66	
Et12.15.1.1	Et12	15	1	1	2	28.22	
Et12.15.1.2	Et12	15	1	2	2	28.3	
Et14.15.1.1	Et14	15	1	1	2	23.45	
Et14.15.1.2	Et14	15	1	2	2	23.43	
Et17.15.1.1	Et17	15	1	1	2	24.05	
Et17.15.1.2	Et17	15	1	2	2	24.81	
Et18.15.1.1	Et18	15	1	1	2	24.76	
Et18.15.1.2	Et18	15	1	2	2	24.93	
IN12-4.15.1.1	IN12-4	15	1	1	2	25.74	
IN12-4.15.1.2	IN12-4	15	1	2	2	23.43	
IN12-8-3.15.1.1	IN12-8-3	15	1	1	2	27.19	
IN12-8-3.15.1.2	IN12-8-3	15	1	2	2	25.28	
IN12-9-4.15.1.1	IN12-9-4	15	1	1	2	24.76	
IN12-9-4.15.1.2	IN12-9-4	15	1	2	2	23.38	
IN12-9-6.15.1.1	IN12-9-6	15	1	1	2	22.18	
IN12-9-6.15.1.2	IN12-9-6	15	1	2	2	22.45	
IN12-PO-3.15.1.1	IN12-PO-3	15	1	1	2	22.68	
IN12-PO-3.15.1.2	IN12-PO-3	15	1	2	2	22.85	
Md10.15.1.1	Md10	15	1	1	2	23.6	
Md10.15.1.2	Md10	15	1	2	2	23.6	
Md3.15.1.1	Md3	15	1	1	2	21.51	
Md3.15.1.2	Md3	15	1	2	2	20.54	
Md5.15.1.1	Md5	15	1	1	2	21.99	
Md5.15.1.2	Md5	15	1	2	2	22.64	
Md6.15.1.1	Md6	15	1	1	2	23.22	
Md6.15.1.2	Md6	15	1	2	2	21.81	
Md7.15.1.1	Md7	15	1	1	2	22.16	
Md7.15.1.2	Md7	15	1	2	2	22.12	
MP144.15.1.1	MP144	15	1	1	2	21.95	
MP144.15.1.2	MP144	15	1	2	2	21.78	
MP220.15.1.1	MP220	15	1	1	2	20.98	
MP220.15.1.2	MP220	15	1	2	2	20.98	
MP223.15.1.1	MP223	15	1	1	2	22.57	
MP223.15.1.2	MP223	15	1	2	2	21.28	
MP249.15.1.1	MP249	15	1	1	2	19.74	
MP249.15.1.2	MP249	15	1	2	2	19.72	
MP250.15.1.1	MP250	15	1	1	2	21.17	
MP250.15.1.2	MP250	15	1	2	2	21	
MP258.15.1.1	MP258	15	1	1	2	20.83	
MP258.15.1.2	MP258	15	1	2	2	20.86	
TN262.15.1.1	TN262	15	1	1	2	20.48	
TN262.15.1.2	TN262	15	1	2	2	20.43	
TN264.15.1.1	TN264	15	1	1	2	22.61	
TN264.15.1.2	TN264	15	1	2	2	20.28	
TN270.15.1.1	TN270	15	1	1	2	18.79	
TN270.15.1.2	TN270	15	1	2	2	19.33	
TN279.15.1.1	TN279	15	1	1	2	18.64	
TN279.15.1.2	TN279	15	1	2	2	18.66	
TN280.15.1.1	TN280	15	1	1	2	19.24	
TN280.15.1.2	TN280	15	1	2	2	19.77	
TN380.15.1.1	TN380	15	1	1	2	15.28	
TN380.15.1.2	TN380	15	1	2	2	16.93	
TN4.15.1.1	TN4	15	1	1	2	12.51	
TN4.15.1.2	TN4	15	1	2	2	12.66	
TN501.15.1.1	TN501	15	1	1	2	16.22	
TN501.15.1.2	TN501	15	1	2	2	15.46	
TN550.15.1.1	TN550	15	1	1	2	18.91	
TN550.15.1.2	TN550	15	1	2	2	16.65	
W12-6.15.1.1	W12-6	15	1	1	2	17.44	
W12-6.15.1.2	W12-6	15	1	2	2	17.39	
W23.15.1.1	W23	15	1	1	2	18.19	
W23.15.1.2	W23	15	1	2	2	18.19	
W3-5.15.1.1	W3-5	15	1	1	2	17.56	
W3-5.15.1.2	W3-5	15	1	2	2	15.73	
Dm13.15.2.1	Dm13	15	2	1	2	25.79	
Dm13.15.2.2	Dm13	15	2	2	2	25.3	
Et12.15.2.1	Et12	15	2	1	2	27.68	
Et12.15.2.2	Et12	15	2	2	2	26.93	
Et14.15.2.1	Et14	15	2	1	2	26.43	
Et14.15.2.2	Et14	15	2	2	2	23.72	
Et17.15.2.1	Et17	15	2	1	2	25.38	
Et17.15.2.2	Et17	15	2	2	2	23.2	
Et18.15.2.1	Et18	15	2	1	2	24.62	
Et18.15.2.2	Et18	15	2	2	2	24.96	
IN12-4.15.2.1	IN12-4	15	2	1	2	22.91	
IN12-4.15.2.2	IN12-4	15	2	2	2	22.91	
IN12-8-3.15.2.1	IN12-8-3	15	2	1	2	26.91	
IN12-8-3.15.2.2	IN12-8-3	15	2	2	2	29.39	
IN12-9-4.15.2.1	IN12-9-4	15	2	1	2	25.17	
IN12-9-4.15.2.2	IN12-9-4	15	2	2	2	25.71	
IN12-9-6.15.2.1	IN12-9-6	15	2	1	2	23.96	
IN12-9-6.15.2.2	IN12-9-6	15	2	2	2	22.31	
IN12-PO-3.15.2.1	IN12-PO-3	15	2	1	2	23.08	
IN12-PO-3.15.2.2	IN12-PO-3	15	2	2	2	22.57	
Md10.15.2.1	Md10	15	2	1	2	22.8	
Md10.15.2.2	Md10	15	2	2	2	22.81	
Md3.15.2.1	Md3	15	2	1	2	23.81	
Md3.15.2.2	Md3	15	2	2	2	22.2	
Md5.15.2.1	Md5	15	2	1	2	22.61	
Md5.15.2.2	Md5	15	2	2	2	22.61	
Md6.15.2.1	Md6	15	2	1	2	22.6	
Md6.15.2.2	Md6	15	2	2	2	22.53	
Md7.15.2.1	Md7	15	2	1	2	22.42	
Md7.15.2.2	Md7	15	2	2	2	22.38	
MP144.15.2.1	MP144	15	2	1	2	22.69	
MP144.15.2.2	MP144	15	2	2	2	22.55	
MP220.15.2.1	MP220	15	2	1	2	20.63	
MP220.15.2.2	MP220	15	2	2	2	20.48	
MP223.15.2.1	MP223	15	2	1	2	21.92	
MP223.15.2.2	MP223	15	2	2	2	21.92	
MP249.15.2.1	MP249	15	2	1	2	19.88	
MP249.15.2.2	MP249	15	2	2	2	19.57	
MP250.15.2.1	MP250	15	2	1	2	20.29	
MP250.15.2.2	MP250	15	2	2	2	19.92	
MP258.15.2.1	MP258	15	2	1	2	19.92	
MP258.15.2.2	MP258	15	2	2	2	19.82	
TN262.15.2.1	TN262	15	2	1	2	19.61	
TN262.15.2.2	TN262	15	2	2	2	19.61	
TN264.15.2.1	TN264	15	2	1	2	23.93	
TN264.15.2.2	TN264	15	2	2	2	21.25	
TN270.15.2.1	TN270	15	2	1	2	21.05	
TN270.15.2.2	TN270	15	2	2	2	20.78	
TN279.15.2.1	TN279	15	2	1	2	19.67	
TN279.15.2.2	TN279	15	2	2	2	17.95	
TN280.15.2.1	TN280	15	2	1	2	20.12	
TN280.15.2.2	TN280	15	2	2	2	19.82	
TN380.15.2.1	TN380	15	2	1	2	15.52	
TN380.15.2.2	TN380	15	2	2	2	15.52	
TN4.15.2.1	TN4	15	2	1	2	12.06	
TN4.15.2.2	TN4	15	2	2	2	11.78	
TN501.15.2.1	TN501	15	2	1	2	16.19	
TN501.15.2.2	TN501	15	2	2	2	16.19	
TN550.15.2.1	TN550	15	2	1	2	17.23	
TN550.15.2.2	TN550	15	2	2	2	17.19	
W12-6.15.2.1	W12-6	15	2	1	2	17.91	
W12-6.15.2.2	W12-6	15	2	2	2	17.94	
W23.15.2.1	W23	15	2	1	2	17.96	
W23.15.2.2	W23	15	2	2	2	17.6	
W3-5.15.2.1	W3-5	15	2	1	2	16.66	
W3-5.15.2.2	W3-5	15	2	2	2	16.65	
Dm13.20.1.1	Dm13	20	1	1	2	43.17	
Dm13.20.1.2	Dm13	20	1	2	2	43.58	
Et12.20.1.1	Et12	20	1	1	2	40.65	
Et12.20.1.2	Et12	20	1	2	2	40.65	
Et14.20.1.1	Et14	20	1	1	2	39.15	
Et14.20.1.2	Et14	20	1	2	2	39.01	
Et17.20.1.1	Et17	20	1	1	2	44.09	
Et17.20.1.2	Et17	20	1	2	2	43.99	
Et18.20.1.1	Et18	20	1	1	2	44.54	
Et18.20.1.2	Et18	20	1	2	2	44.82	
IN12-4.20.1.1	IN12-4	20	1	1	2	40.72	
IN12-4.20.1.2	IN12-4	20	1	2	2	40.24	
IN12-8-3.20.1.1	IN12-8-3	20	1	1	2	46.42	
IN12-8-3.20.1.2	IN12-8-3	20	1	2	2	46.22	
IN12-9-4.20.1.1	IN12-9-4	20	1	1	2	44.83	
IN12-9-4.20.1.2	IN12-9-4	20	1	2	2	44.83	
IN12-9-6.20.1.1	IN12-9-6	20	1	1	2	38.55	
IN12-9-6.20.1.2	IN12-9-6	20	1	2	2	37.83	
IN12-PO-3.20.1.1	IN12-PO-3	20	1	1	2	40.97	
IN12-PO-3.20.1.2	IN12-PO-3	20	1	2	2	38.74	
Md10.20.1.1	Md10	20	1	1	2	38.78	
Md10.20.1.2	Md10	20	1	2	2	38.78	
Md3.20.1.1	Md3	20	1	1	2	33.7	
Md3.20.1.2	Md3	20	1	2	2	35.53	
Md5.20.1.1	Md5	20	1	1	2	43.39	
Md5.20.1.2	Md5	20	1	2	2	42.83	
Md6.20.1.1	Md6	20	1	1	2	40.08	
Md6.20.1.2	Md6	20	1	2	2	41.06	
Md7.20.1.1	Md7	20	1	1	2	36.99	
Md7.20.1.2	Md7	20	1	2	2	35.8	
MP144.20.1.1	MP144	20	1	1	2	34.71	
MP144.20.1.2	MP144	20	1	2	2	34.96	
MP220.20.1.1	MP220	20	1	1	2	37.83	
MP220.20.1.2	MP220	20	1	2	2	37.83	
MP223.20.1.1	MP223	20	1	1	2	33.34	
MP223.20.1.2	MP223	20	1	2	2	33.41	
MP249.20.1.1	MP249	20	1	1	2	36.93	
MP249.20.1.2	MP249	20	1	2	2	36.86	
MP250.20.1.1	MP250	20	1	1	2	42.06	
MP250.20.1.2	MP250	20	1	2	2	38.27	
MP258.20.1.1	MP258	20	1	1	2	39.54	
MP258.20.1.2	MP258	20	1	2	2	39.45	
TN262.20.1.1	TN262	20	1	1	2	38.44	
TN262.20.1.2	TN262	20	1	2	2	36.29	
TN264.20.1.1	TN264	20	1	1	2	41.99	
TN264.20.1.2	TN264	20	1	2	2	46.23	
TN270.20.1.1	TN270	20	1	1	2	41.67	
TN270.20.1.2	TN270	20	1	2	2	42.1	
TN279.20.1.1	TN279	20	1	1	2	35.98	
TN279.20.1.2	TN279	20	1	2	2	35.52	
TN280.20.1.1	TN280	20	1	1	2	37.01	
TN280.20.1.2	TN280	20	1	2	2	37.48	
TN380.20.1.1	TN380	20	1	1	2	25.36	
TN380.20.1.2	TN380	20	1	2	2	26.68	
TN4.20.1.1	TN4	20	1	1	2	27.45	
TN4.20.1.2	TN4	20	1	2	2	26.27	
TN501.20.1.1	TN501	20	1	1	2	25.24	
TN501.20.1.2	TN501	20	1	2	2	27.31	
