code	isolate	temp_C	replicate	axis	dpi	col_diam_mm_corr
Et18.25.2.2	Et18	25	2	2	3	78
IN12-4.25.2.1	IN12-4	25	2	1	3	76.65
IN12-4.25.2.2	IN12-4	25	2	2	3	78
IN12-8-3.25.2.1	IN12-8-3	25	2	1	3	78
IN12-8-3.25.2.2	IN12-8-3	25	2	2	3	78
IN12-9-4.25.2.1	IN12-9-4	25	2	1	3	78
IN12-9-4.25.2.2	IN12-9-4	25	2	2	3	78
IN12-9-6.25.2.1	IN12-9-6	25	2	1	3	76.51
IN12-9-6.25.2.2	IN12-9-6	25	2	2	3	77.18
IN12-PO-3.25.2.1	IN12-PO-3	25	2	1	3	78
IN12-PO-3.25.2.2	IN12-PO-3	25	2	2	3	78
Md10.25.2.1	Md10	25	2	1	3	76.57
Md10.25.2.2	Md10	25	2	2	3	77.49
Md3.25.2.1	Md3	25	2	1	3	70.95
Md3.25.2.2	Md3	25	2	2	3	69.98
Md5.25.2.1	Md5	25	2	1	3	78
Md5.25.2.2	Md5	25	2	2	3	78
Md6.25.2.1	Md6	25	2	1	3	78
Md6.25.2.2	Md6	25	2	2	3	78
Md7.25.2.1	Md7	25	2	1	3	78
Md7.25.2.2	Md7	25	2	2	3	78
MP144.25.2.1	MP144	25	2	1	3	68.21
MP144.25.2.2	MP144	25	2	2	3	67.87
MP220.25.2.1	MP220	25	2	1	3	74.46
MP220.25.2.2	MP220	25	2	2	3	75.57
MP223.25.2.1	MP223	25	2	1	3	65.2
MP223.25.2.2	MP223	25	2	2	3	63.32
MP249.25.2.1	MP249	25	2	1	3	78
MP249.25.2.2	MP249	25	2	2	3	78
MP250.25.2.1	MP250	25	2	1	3	78
MP250.25.2.2	MP250	25	2	2	3	78
MP258.25.2.1	MP258	25	2	1	3	77.65
MP258.25.2.2	MP258	25	2	2	3	78
TN262.25.2.1	TN262	25	2	1	3	74.91
TN262.25.2.2	TN262	25	2	2	3	72.63
TN264.25.2.1	TN264	25	2	1	3	78
TN264.25.2.2	TN264	25	2	2	3	78
TN270.25.2.1	TN270	25	2	1	3	78
TN270.25.2.2	TN270	25	2	2	3	78
TN279.25.2.1	TN279	25	2	1	3	78
TN279.25.2.2	TN279	25	2	2	3	78
TN280.25.2.1	TN280	25	2	1	3	78
TN280.25.2.2	TN280	25	2	2	3	78
TN380.25.2.1	TN380	25	2	1	3	41.81
TN380.25.2.2	TN380	25	2	2	3	40.39
TN4.25.2.1	TN4	25	2	1	3	71.41
TN4.25.2.2	TN4	25	2	2	3	71.96
TN501.25.2.1	TN501	25	2	1	3	48.81
TN501.25.2.2	TN501	25	2	2	3	48.24
TN550.25.2.1	TN550	25	2	1	3	78
TN550.25.2.2	TN550	25	2	2	3	78
W12-6.25.2.1	W12-6	25	2	1	3	78
W12-6.25.2.2	W12-6	25	2	2	3	78
W23.25.2.1	W23	25	2	1	3	78
W23.25.2.2	W23	25	2	2	3	78
W3-5.25.2.1	W3-5	25	2	1	3	69.85
W3-5.25.2.2	W3-5	25	2	2	3	69.67
Dm13.30.1.1	Dm13	30	1	1	3	78
Dm13.30.1.2	Dm13	30	1	2	3	78
Et12.30.1.1	Et12	30	1	1	3	78
Et12.30.1.2	Et12	30	1	2	3	78
Et14.30.1.1	Et14	30	1	1	3	78
Et14.30.1.2	Et14	30	1	2	3	78
Et17.30.1.1	Et17	30	1	1	3	78
Et17.30.1.2	Et17	30	1	2	3	78
Et18.30.1.1	Et18	30	1	1	3	78
Et18.30.1.2	Et18	30	1	2	3	78
IN12-4.30.1.1	IN12-4	30	1	1	3	78
IN12-4.30.1.2	IN12-4	30	1	2	3	78
IN12-8-3.30.1.1	IN12-8-3	30	1	1	3	78
IN12-8-3.30.1.2	IN12-8-3	30	1	2	3	78
IN12-9-4.30.1.1	IN12-9-4	30	1	1	3	78
IN12-9-4.30.1.2	IN12-9-4	30	1	2	3	78
IN12-9-6.30.1.1	IN12-9-6	30	1	1	3	78
IN12-9-6.30.1.2	IN12-9-6	30	1	2	3	78
IN12-PO-3.30.1.1	IN12-PO-3	30	1	1	3	78
IN12-PO-3.30.1.2	IN12-PO-3	30	1	2	3	78
Md10.30.1.1	Md10	30	1	1	3	78
Md10.30.1.2	Md10	30	1	2	3	78
Md3.30.1.1	Md3	30	1	1	3	78
Md3.30.1.2	Md3	30	1	2	3	78
Md5.30.1.1	Md5	30	1	1	3	78
Md5.30.1.2	Md5	30	1	2	3	78
Md6.30.1.1	Md6	30	1	1	3	78
Md6.30.1.2	Md6	30	1	2	3	78
Md7.30.1.1	Md7	30	1	1	3	78
Md7.30.1.2	Md7	30	1	2	3	78
MP144.30.1.1	MP144	30	1	1	3	72.22
MP144.30.1.2	MP144	30	1	2	3	72.5
MP220.30.1.1	MP220	30	1	1	3	78
MP220.30.1.2	MP220	30	1	2	3	78
MP223.30.1.1	MP223	30	1	1	3	69.89
MP223.30.1.2	MP223	30	1	2	3	71.72
MP249.30.1.1	MP249	30	1	1	3	78
MP249.30.1.2	MP249	30	1	2	3	78
MP250.30.1.1	MP250	30	1	1	3	78
MP250.30.1.2	MP250	30	1	2	3	78
MP258.30.1.1	MP258	30	1	1	3	78
MP258.30.1.2	MP258	30	1	2	3	78
TN262.30.1.1	TN262	30	1	1	3	78
TN262.30.1.2	TN262	30	1	2	3	78
TN264.30.1.1	TN264	30	1	1	3	78
TN264.30.1.2	TN264	30	1	2	3	78
TN270.30.1.1	TN270	30	1	1	3	78
TN270.30.1.2	TN270	30	1	2	3	78
TN279.30.1.1	TN279	30	1	1	3	78
TN279.30.1.2	TN279	30	1	2	3	78
TN280.30.1.1	TN280	30	1	1	3	78
TN280.30.1.2	TN280	30	1	2	3	78
TN380.30.1.1	TN380	30	1	1	3	53.75
TN380.30.1.2	TN380	30	1	2	3	54.96
TN4.30.1.1	TN4	30	1	1	3	78
TN4.30.1.2	TN4	30	1	2	3	78
TN501.30.1.1	TN501	30	1	1	3	51.65
TN501.30.1.2	TN501	30	1	2	3	52.88
TN550.30.1.1	TN550	30	1	1	3	78
TN550.30.1.2	TN550	30	1	2	3	78
W12-6.30.1.1	W12-6	30	1	1	3	78
W12-6.30.1.2	W12-6	30	1	2	3	78
W23.30.1.1	W23	30	1	1	3	78
W23.30.1.2	W23	30	1	2	3	78
W3-5.30.1.1	W3-5	30	1	1	3	78
W3-5.30.1.2	W3-5	30	1	2	3	78
Dm13.30.2.1	Dm13	30	2	1	3	78
Dm13.30.2.2	Dm13	30	2	2	3	78
Et12.30.2.1	Et12	30	2	1	3	78
Et12.30.2.2	Et12	30	2	2	3	78
Et14.30.2.1	Et14	30	2	1	3	78
Et14.30.2.2	Et14	30	2	2	3	78
Et17.30.2.1	Et17	30	2	1	3	78
Et17.30.2.2	Et17	30	2	2	3	78
Et18.30.2.1	Et18	30	2	1	3	78
Et18.30.2.2	Et18	30	2	2	3	78
IN12-4.30.2.1	IN12-4	30	2	1	3	78
IN12-4.30.2.2	IN12-4	30	2	2	3	78
IN12-8-3.30.2.1	IN12-8-3	30	2	1	3	78
IN12-8-3.30.2.2	IN12-8-3	30	2	2	3	78
IN12-9-4.30.2.1	IN12-9-4	30	2	1	3	78
IN12-9-4.30.2.2	IN12-9-4	30	2	2	3	78
IN12-9-6.30.2.1	IN12-9-6	30	2	1	3	78
IN12-9-6.30.2.2	IN12-9-6	30	2	2	3	78
IN12-PO-3.30.2.1	IN12-PO-3	30	2	1	3	78
IN12-PO-3.30.2.2	IN12-PO-3	30	2	2	3	78
Md10.30.2.1	Md10	30	2	1	3	78
Md10.30.2.2	Md10	30	2	2	3	78
Md3.30.2.1	Md3	30	2	1	3	78
Md3.30.2.2	Md3	30	2	2	3	78
Md5.30.2.1	Md5	30	2	1	3	78
Md5.30.2.2	Md5	30	2	2	3	78
Md6.30.2.1	Md6	30	2	1	3	78
Md6.30.2.2	Md6	30	2	2	3	78
Md7.30.2.1	Md7	30	2	1	3	78
Md7.30.2.2	Md7	30	2	2	3	78
MP144.30.2.1	MP144	30	2	1	3	73.97
MP144.30.2.2	MP144	30	2	2	3	72.31
MP220.30.2.1	MP220	30	2	1	3	78
MP220.30.2.2	MP220	30	2	2	3	78
MP223.30.2.1	MP223	30	2	1	3	72.18
MP223.30.2.2	MP223	30	2	2	3	75.16
MP249.30.2.1	MP249	30	2	1	3	78
MP249.30.2.2	MP249	30	2	2	3	78
MP250.30.2.1	MP250	30	2	1	3	78
MP250.30.2.2	MP250	30	2	2	3	78
MP258.30.2.1	MP258	30	2	1	3	78
MP258.30.2.2	MP258	30	2	2	3	78
TN262.30.2.1	TN262	30	2	1	3	78
TN262.30.2.2	TN262	30	2	2	3	78
TN264.30.2.1	TN264	30	2	1	3	78
TN264.30.2.2	TN264	30	2	2	3	78
TN270.30.2.1	TN270	30	2	1	3	78
TN270.30.2.2	TN270	30	2	2	3	78
TN279.30.2.1	TN279	30	2	1	3	78
TN279.30.2.2	TN279	30	2	2	3	78
TN280.30.2.1	TN280	30	2	1	3	78
TN280.30.2.2	TN280	30	2	2	3	78
TN380.30.2.1	TN380	30	2	1	3	51.08
TN380.30.2.2	TN380	30	2	2	3	52.19
TN4.30.2.1	TN4	30	2	1	3	78
TN4.30.2.2	TN4	30	2	2	3	78
TN501.30.2.1	TN501	30	2	1	3	25.86
TN501.30.2.2	TN501	30	2	2	3	32.07
TN550.30.2.1	TN550	30	2	1	3	78
TN550.30.2.2	TN550	30	2	2	3	78
W12-6.30.2.1	W12-6	30	2	1	3	78
W12-6.30.2.2	W12-6	30	2	2	3	78
W23.30.2.1	W23	30	2	1	3	78
W23.30.2.2	W23	30	2	2	3	78
W3-5.30.2.1	W3-5	30	2	1	3	78
W3-5.30.2.2	W3-5	30	2	2	3	78
Dm13.35.1.1	Dm13	35	1	1	3	78
Dm13.35.1.2	Dm13	35	1	2	3	78
Et12.35.1.1	Et12	35	1	1	3	78
Et12.35.1.2	Et12	35	1	2	3	78
Et14.35.1.1	Et14	35	1	1	3	78
Et14.35.1.2	Et14	35	1	2	3	78
Et17.35.1.1	Et17	35	1	1	3	78
Et17.35.1.2	Et17	35	1	2	3	78
Et18.35.1.1	Et18	35	1	1	3	78
Et18.35.1.2	Et18	35	1	2	3	78
IN12-4.35.1.1	IN12-4	35	1	1	3	78
IN12-4.35.1.2	IN12-4	35	1	2	3	78
IN12-8-3.35.1.1	IN12-8-3	35	1	1	3	78
IN12-8-3.35.1.2	IN12-8-3	35	1	2	3	78
IN12-9-4.35.1.1	IN12-9-4	35	1	1	3	78
IN12-9-4.35.1.2	IN12-9-4	35	1	2	3	78
IN12-9-6.35.1.1	IN12-9-6	35	1	1	3	78
IN12-9-6.35.1.2	IN12-9-6	35	1	2	3	78
IN12-PO-3.35.1.1	IN12-PO-3	35	1	1	3	78
IN12-PO-3.35.1.2	IN12-PO-3	35	1	2	3	78
Md10.35.1.1	Md10	35	1	1	3	78
Md10.35.1.2	Md10	35	1	2	3	78
Md3.35.1.1	Md3	35	1	1	3	78
Md3.35.1.2	Md3	35	1	2	3	78
Md5.35.1.1	Md5	35	1	1	3	78
Md5.35.1.2	Md5	35	1	2	3	78
Md6.35.1.1	Md6	35	1	1	3	78
Md6.35.1.2	Md6	35	1	2	3	78
Md7.35.1.1	Md7	35	1	1	3	78
Md7.35.1.2	Md7	35	1	2	3	78
MP144.35.1.1	MP144	35	1	1	3	78
MP144.35.1.2	MP144	35	1	2	3	78
MP220.35.1.1	MP220	35	1	1	3	78
MP220.35.1.2	MP220	35	1	2	3	78
MP223.35.1.1	MP223	35	1	1	3	78
MP223.35.1.2	MP223	35	1	2	3	74.86
MP249.35.1.1	MP249	35	1	1	3	78
MP249.35.1.2	MP249	35	1	2	3	78
MP250.35.1.1	MP250	35	1	1	3	78
MP250.35.1.2	MP250	35	1	2	3	78
MP258.35.1.1	MP258	35	1	1	3	78
MP258.35.1.2	MP258	35	1	2	3	78
TN262.35.1.1	TN262	35	1	1	3	78
TN262.35.1.2	TN262	35	1	2	3	78
TN264.35.1.1	TN264	35	1	1	3	78
TN264.35.1.2	TN264	35	1	2	3	78
TN270.35.1.1	TN270	35	1	1	3	78
TN270.35.1.2	TN270	35	1	2	3	78
TN279.35.1.1	TN279	35	1	1	3	78
TN279.35.1.2	TN279	35	1	2	3	78
TN280.35.1.1	TN280	35	1	1	3	78
TN280.35.1.2	TN280	35	1	2	3	78
TN380.35.1.1	TN380	35	1	1	3	78
TN380.35.1.2	TN380	35	1	2	3	78
TN4.35.1.1	TN4	35	1	1	3	78
TN4.35.1.2	TN4	35	1	2	3	78
TN501.35.1.1	TN501	35	1	1	3	51.6
TN501.35.1.2	TN501	35	1	2	3	50.72
TN550.35.1.1	TN550	35	1	1	3	78
TN550.35.1.2	TN550	35	1	2	3	78
W12-6.35.1.1	W12-6	35	1	1	3	78
W12-6.35.1.2	W12-6	35	1	2	3	78
W23.35.1.1	W23	35	1	1	3	78
W23.35.1.2	W23	35	1	2	3	78
W3-5.35.1.1	W3-5	35	1	1	3	78
W3-5.35.1.2	W3-5	35	1	2	3	78
Dm13.35.2.1	Dm13	35	2	1	3	78
Dm13.35.2.2	Dm13	35	2	2	3	78
Et12.35.2.1	Et12	35	2	1	3	78
Et12.35.2.2	Et12	35	2	2	3	78
Et14.35.2.1	Et14	35	2	1	3	78
Et14.35.2.2	Et14	35	2	2	3	78
Et17.35.2.1	Et17	35	2	1	3	78
Et17.35.2.2	Et17	35	2	2	3	78
Et18.35.2.1	Et18	35	2	1	3	78
Et18.35.2.2	Et18	35	2	2	3	78
IN12-4.35.2.1	IN12-4	35	2	1	3	78
IN12-4.35.2.2	IN12-4	35	2	2	3	78
IN12-8-3.35.2.1	IN12-8-3	35	2	1	3	78
IN12-8-3.35.2.2	IN12-8-3	35	2	2	3	78
IN12-9-4.35.2.1	IN12-9-4	35	2	1	3	78
IN12-9-4.35.2.2	IN12-9-4	35	2	2	3	78
IN12-9-6.35.2.1	IN12-9-6	35	2	1	3	78
IN12-9-6.35.2.2	IN12-9-6	35	2	2	3	78
IN12-PO-3.35.2.1	IN12-PO-3	35	2	1	3	78
IN12-PO-3.35.2.2	IN12-PO-3	35	2	2	3	78
Md10.35.2.1	Md10	35	2	1	3	78
Md10.35.2.2	Md10	35	2	2	3	78
Md3.35.2.1	Md3	35	2	1	3	78
Md3.35.2.2	Md3	35	2	2	3	78
Md5.35.2.1	Md5	35	2	1	3	78
Md5.35.2.2	Md5	35	2	2	3	78
Md6.35.2.1	Md6	35	2	1	3	78
Md6.35.2.2	Md6	35	2	2	3	78
Md7.35.2.1	Md7	35	2	1	3	78
Md7.35.2.2	Md7	35	2	2	3	78
MP144.35.2.1	MP144	35	2	1	3	78
MP144.35.2.2	MP144	35	2	2	3	78
MP220.35.2.1	MP220	35	2	1	3	78
MP220.35.2.2	MP220	35	2	2	3	78
MP223.35.2.1	MP223	35	2	1	3	78
MP223.35.2.2	MP223	35	2	2	3	76.83
MP249.35.2.1	MP249	35	2	1	3	78
MP249.35.2.2	MP249	35	2	2	3	78
MP250.35.2.1	MP250	35	2	1	3	78
MP250.35.2.2	MP250	35	2	2	3	78
MP258.35.2.1	MP258	35	2	1	3	78
MP258.35.2.2	MP258	35	2	2	3	78
TN262.35.2.1	TN262	35	2	1	3	78
TN262.35.2.2	TN262	35	2	2	3	78
TN264.35.2.1	TN264	35	2	1	3	78
TN264.35.2.2	TN264	35	2	2	3	78
TN270.35.2.1	TN270	35	2	1	3	78
TN270.35.2.2	TN270	35	2	2	3	78
TN279.35.2.1	TN279	35	2	1	3	78
TN279.35.2.2	TN279	35	2	2	3	78
TN280.35.2.1	TN280	35	2	1	3	78
TN280.35.2.2	TN280	35	2	2	3	78
TN380.35.2.1	TN380	35	2	1	3	78
TN380.35.2.2	TN380	35	2	2	3	78
TN4.35.2.1	TN4	35	2	1	3	78
TN4.35.2.2	TN4	35	2	2	3	78
TN501.35.2.1	TN501	35	2	1	3	55.56
TN501.35.2.2	TN501	35	2	2	3	52.54
TN550.35.2.1	TN550	35	2	1	3	78
TN550.35.2.2	TN550	35	2	2	3	78
W12-6.35.2.1	W12-6	35	2	1	3	78
W12-6.35.2.2	W12-6	35	2	2	3	78
W23.35.2.1	W23	35	2	1	3	78
W23.35.2.2	W23	35	2	2	3	78
W3-5.35.2.1	W3-5	35	2	1	3	78
W3-5.35.2.2	W3-5	35	2	2	3	78
Dm13.40.1.1	Dm13	40	1	1	3	30.96
Dm13.40.1.2	Dm13	40	1	2	3	30.31
Et12.40.1.1	Et12	40	1	1	3	78
Et12.40.1.2	Et12	40	1	2	3	78
Et14.40.1.1	Et14	40	1	1	3	78
Et14.40.1.2	Et14	40	1	2	3	78
Et17.40.1.1	Et17	40	1	1	3	37.46
Et17.40.1.2	Et17	40	1	2	3	36.26
Et18.40.1.1	Et18	40	1	1	3	78
Et18.40.1.2	Et18	40	1	2	3	78
IN12-4.40.1.1	IN12-4	40	1	1	3	78
IN12-4.40.1.2	IN12-4	40	1	2	3	78
IN12-8-3.40.1.1	IN12-8-3	40	1	1	3	67.83
IN12-8-3.40.1.2	IN12-8-3	40	1	2	3	66.49
IN12-9-4.40.1.1	IN12-9-4	40	1	1	3	27.24
IN12-9-4.40.1.2	IN12-9-4	40	1	2	3	28.06
IN12-9-6.40.1.1	IN12-9-6	40	1	1	3	59.6
IN12-9-6.40.1.2	IN12-9-6	40	1	2	3	58.59
IN12-PO-3.40.1.1	IN12-PO-3	40	1	1	3	44.68
IN12-PO-3.40.1.2	IN12-PO-3	40	1	2	3	44.5
Md10.40.1.1	Md10	40	1	1	3	70.15
Md10.40.1.2	Md10	40	1	2	3	69.83
Md3.40.1.1	Md3	40	1	1	3	71.42
Md3.40.1.2	Md3	40	1	2	3	70.75
Md5.40.1.1	Md5	40	1	1	3	31.44
Md5.40.1.2	Md5	40	1	2	3	31.92
Md6.40.1.1	Md6	40	1	1	3	78
Md6.40.1.2	Md6	40	1	2	3	78
Md7.40.1.1	Md7	40	1	1	3	78
Md7.40.1.2	Md7	40	1	2	3	78
MP144.40.1.1	MP144	40	1	1	3	27.17
MP144.40.1.2	MP144	40	1	2	3	29.71
MP220.40.1.1	MP220	40	1	1	3	73.93
MP220.40.1.2	MP220	40	1	2	3	75.19
MP223.40.1.1	MP223	40	1	1	3	40.88
MP223.40.1.2	MP223	40	1	2	3	39.98
MP249.40.1.1	MP249	40	1	1	3	51.4
MP249.40.1.2	MP249	40	1	2	3	51.21
MP250.40.1.1	MP250	40	1	1	3	52.19
MP250.40.1.2	MP250	40	1	2	3	52.66
MP258.40.1.1	MP258	40	1	1	3	53.08
MP258.40.1.2	MP258	40	1	2	3	53.46
TN262.40.1.1	TN262	40	1	1	3	52.74
TN262.40.1.2	TN262	40	1	2	3	52.79
TN264.40.1.1	TN264	40	1	1	3	50.49
TN264.40.1.2	TN264	40	1	2	3	49.87
TN270.40.1.1	TN270	40	1	1	3	71.16
TN270.40.1.2	TN270	40	1	2	3	72.78
TN279.40.1.1	TN279	40	1	1	3	70.77
TN279.40.1.2	TN279	40	1	2	3	72.68
TN280.40.1.1	TN280	40	1	1	3	66.33
TN280.40.1.2	TN280	40	1	2	3	65.29
TN380.40.1.1	TN380	40	1	1	3	78
TN380.40.1.2	TN380	40	1	2	3	78
TN4.40.1.1	TN4	40	1	1	3	78
TN4.40.1.2	TN4	40	1	2	3	78
TN501.40.1.1	TN501	40	1	1	3	40.19
TN501.40.1.2	TN501	40	1	2	3	40.19
TN550.40.1.1	TN550	40	1	1	3	45.4
TN550.40.1.2	TN550	40	1	2	3	44.63
W12-6.40.1.1	W12-6	40	1	1	3	28.99
W12-6.40.1.2	W12-6	40	1	2	3	29.47
W23.40.1.1	W23	40	1	1	3	45.3
W23.40.1.2	W23	40	1	2	3	45.72
W3-5.40.1.1	W3-5	40	1	1	3	28.14
W3-5.40.1.2	W3-5	40	1	2	3	29.84
Dm13.40.2.1	Dm13	40	2	1	3	45.03
Dm13.40.2.2	Dm13	40	2	2	3	47.25
Et12.40.2.1	Et12	40	2	1	3	78
Et12.40.2.2	Et12	40	2	2	3	78
Et14.40.2.1	Et14	40	2	1	3	78
Et14.40.2.2	Et14	40	2	2	3	78
Et17.40.2.1	Et17	40	2	1	3	50.24
Et17.40.2.2	Et17	40	2	2	3	51.63
Et18.40.2.1	Et18	40	2	1	3	78
Et18.40.2.2	Et18	40	2	2	3	78
IN12-4.40.2.1	IN12-4	40	2	1	3	78
IN12-4.40.2.2	IN12-4	40	2	2	3	78
IN12-8-3.40.2.1	IN12-8-3	40	2	1	3	78
IN12-8-3.40.2.2	IN12-8-3	40	2	2	3	78
IN12-9-4.40.2.1	IN12-9-4	40	2	1	3	27.83
IN12-9-4.40.2.2	IN12-9-4	40	2	2	3	28
IN12-9-6.40.2.1	IN12-9-6	40	2	1	3	78
IN12-9-6.40.2.2	IN12-9-6	40	2	2	3	78
IN12-PO-3.40.2.1	IN12-PO-3	40	2	1	3	62.47
IN12-PO-3.40.2.2	IN12-PO-3	40	2	2	3	63.58
Md10.40.2.1	Md10	40	2	1	3	74.06
Md10.40.2.2	Md10	40	2	2	3	74.34
Md3.40.2.1	Md3	40	2	1	3	45.39
Md3.40.2.2	Md3	40	2	2	3	47.87
Md5.40.2.1	Md5	40	2	1	3	41.65
Md5.40.2.2	Md5	40	2	2	3	41.48
Md6.40.2.1	Md6	40	2	1	3	78
Md6.40.2.2	Md6	40	2	2	3	78
Md7.40.2.1	Md7	40	2	1	3	78
Md7.40.2.2	Md7	40	2	2	3	78
MP144.40.2.1	MP144	40	2	1	3	18.61
MP144.40.2.2	MP144	40	2	2	3	19.92
MP220.40.2.1	MP220	40	2	1	3	78
MP220.40.2.2	MP220	40	2	2	3	78
MP223.40.2.1	MP223	40	2	1	3	27.96
MP223.40.2.2	MP223	40	2	2	3	27.75
MP249.40.2.1	MP249	40	2	1	3	39.73
MP249.40.2.2	MP249	40	2	2	3	43.37
MP250.40.2.1	MP250	40	2	1	3	48.01
MP250.40.2.2	MP250	40	2	2	3	47.62
MP258.40.2.1	MP258	40	2	1	3	60.67
MP258.40.2.2	MP258	40	2	2	3	58.45
TN262.40.2.1	TN262	40	2	1	3	71.57
TN262.40.2.2	TN262	40	2	2	3	71.95
TN264.40.2.1	TN264	40	2	1	3	35.71
TN264.40.2.2	TN264	40	2	2	3	34.91
TN270.40.2.1	TN270	40	2	1	3	59.06
TN270.40.2.2	TN270	40	2	2	3	59.59
TN279.40.2.1	TN279	40	2	1	3	66.8
TN279.40.2.2	TN279	40	2	2	3	68.38
TN280.40.2.1	TN280	40	2	1	3	63.77
TN280.40.2.2	TN280	40	2	2	3	64.36
TN380.40.2.1	TN380	40	2	1	3	78
TN380.40.2.2	TN380	40	2	2	3	78
TN4.40.2.1	TN4	40	2	1	3	78
TN4.40.2.2	TN4	40	2	2	3	78
TN501.40.2.1	TN501	40	2	1	3	41.4
TN501.40.2.2	TN501	40	2	2	3	42.75
TN550.40.2.1	TN550	40	2	1	3	49.53
TN550.40.2.2	TN550	40	2	2	3	48.98
W12-6.40.2.1	W12-6	40	2	1	3	20.79
W12-6.40.2.2	W12-6	40	2	2	3	23.45
W23.40.2.1	W23	40	2	1	3	44.01
W23.40.2.2	W23	40	2	2	3	36.58
W3-5.40.2.1	W3-5	40	2	1	3	26.25
W3-5.40.2.2	W3-5	40	2	2	3	25.87
Dm13.15.1.1	Dm13	15	1	1	4	43.53
Dm13.15.1.2	Dm13	15	1	2	4	44.17
Et12.15.1.1	Et12	15	1	1	4	45.41
Et12.15.1.2	Et12	15	1	2	4	45.4
Et14.15.1.1	Et14	15	1	1	4	36.46
Et14.15.1.2	Et14	15	1	2	4	37.98
Et17.15.1.1	Et17	15	1	1	4	41.47
Et17.15.1.2	Et17	15	1	2	4	44.95
Et18.15.1.1	Et18	15	1	1	4	41.23
Et18.15.1.2	Et18	15	1	2	4	42.37
IN12-4.15.1.1	IN12-4	15	1	1	4	38.67
IN12-4.15.1.2	IN12-4	15	1	2	4	37.17
IN12-8-3.15.1.1	IN12-8-3	15	1	1	4	45.71
IN12-8-3.15.1.2	IN12-8-3	15	1	2	4	44.69
IN12-9-4.15.1.1	IN12-9-4	15	1	1	4	43.82
IN12-9-4.15.1.2	IN12-9-4	15	1	2	4	43.96
IN12-9-6.15.1.1	IN12-9-6	15	1	1	4	38.01
IN12-9-6.15.1.2	IN12-9-6	15	1	2	4	40.47
IN12-PO-3.15.1.1	IN12-PO-3	15	1	1	4	40.11
IN12-PO-3.15.1.2	IN12-PO-3	15	1	2	4	37.73
Md10.15.1.1	Md10	15	1	1	4	37.37
Md10.15.1.2	Md10	15	1	2	4	37.31
Md3.15.1.1	Md3	15	1	1	4	34.24
Md3.15.1.2	Md3	15	1	2	4	34.06
Md5.15.1.1	Md5	15	1	1	4	40.91
Md5.15.1.2	Md5	15	1	2	4	40.96
Md6.15.1.1	Md6	15	1	1	4	40.81
Md6.15.1.2	Md6	15	1	2	4	38.68
Md7.15.1.1	Md7	15	1	1	4	39.26
Md7.15.1.2	Md7	15	1	2	4	38.14
MP144.15.1.1	MP144	15	1	1	4	34.52
MP144.15.1.2	MP144	15	1	2	4	34.5
MP220.15.1.1	MP220	15	1	1	4	36.07
MP220.15.1.2	MP220	15	1	2	4	36.4
MP223.15.1.1	MP223	15	1	1	4	36.32
MP223.15.1.2	MP223	15	1	2	4	33.8
MP249.15.1.1	MP249	15	1	1	4	35.51
MP249.15.1.2	MP249	15	1	2	4	34.96
MP250.15.1.1	MP250	15	1	1	4	38.32
MP250.15.1.2	MP250	15	1	2	4	38.1
MP258.15.1.1	MP258	15	1	1	4	43.74
MP258.15.1.2	MP258	15	1	2	4	42.83
TN262.15.1.1	TN262	15	1	1	4	37.52
TN262.15.1.2	TN262	15	1	2	4	37.42
TN264.15.1.1	TN264	15	1	1	4	46.31
TN264.15.1.2	TN264	15	1	2	4	43.41
TN270.15.1.1	TN270	15	1	1	4	43.83
TN270.15.1.2	TN270	15	1	2	4	45.58
TN279.15.1.1	TN279	15	1	1	4	36.79
TN279.15.1.2	TN279	15	1	2	4	36.95
TN280.15.1.1	TN280	15	1	1	4	35.87
TN280.15.1.2	TN280	15	1	2	4	36.01
TN380.15.1.1	TN380	15	1	1	4	29.6
TN380.15.1.2	TN380	15	1	2	4	33.84
TN4.15.1.1	TN4	15	1	1	4	27.84
TN4.15.1.2	TN4	15	1	2	4	28.65
TN501.15.1.1	TN501	15	1	1	4	26.08
TN501.15.1.2	TN501	15	1	2	4	25.7
TN550.15.1.1	TN550	15	1	1	4	36.57
TN550.15.1.2	TN550	15	1	2	4	36.2
W12-6.15.1.1	W12-6	15	1	1	4	35.63
W12-6.15.1.2	W12-6	15	1	2	4	35.19
W23.15.1.1	W23	15	1	1	4	40.1
W23.15.1.2	W23	15	1	2	4	39.7
W3-5.15.1.1	W3-5	15	1	1	4	37.58
W3-5.15.1.2	W3-5	15	1	2	4	34.4
Dm13.15.2.1	Dm13	15	2	1	4	43.57
Dm13.15.2.2	Dm13	15	2	2	4	42.99
Et12.15.2.1	Et12	15	2	1	4	44.92
Et12.15.2.2	Et12	15	2	2	4	41.77
Et14.15.2.1	Et14	15	2	1	4	40.91
Et14.15.2.2	Et14	15	2	2	4	36.41
Et17.15.2.1	Et17	15	2	1	4	42.35
Et17.15.2.2	Et17	15	2	2	4	42.35
Et18.15.2.1	Et18	15	2	1	4	40.8
Et18.15.2.2	Et18	15	2	2	4	41.12
IN12-4.15.2.1	IN12-4	15	2	1	4	36.5
IN12-4.15.2.2	IN12-4	15	2	2	4	37.06
IN12-8-3.15.2.1	IN12-8-3	15	2	1	4	46.94
IN12-8-3.15.2.2	IN12-8-3	15	2	2	4	49.13
IN12-9-4.15.2.1	IN12-9-4	15	2	1	4	46.64
