code,isolate,temp_C,replicate,axis,hpi,hpi_corr,col_diam_mm_corr,region
MP220.20.2.1,MP220,20,2,1,163,167,78,south
MP220.20.2.2,MP220,20,2,2,163,167,78,south
MP223.20.2.1,MP223,20,2,1,163,166.75,74.18,south
MP223.20.2.2,MP223,20,2,2,163,166.75,71.63,south
MP249.20.2.1,MP249,20,2,1,163,166.5,78,south
MP249.20.2.2,MP249,20,2,2,163,166.5,78,south
MP250.20.2.1,MP250,20,2,1,163,166.25,78,south
MP250.20.2.2,MP250,20,2,2,163,166.25,78,south
MP258.20.2.1,MP258,20,2,1,163,166,78,south
MP258.20.2.2,MP258,20,2,2,163,166,78,south
TN262.20.2.1,TN262,20,2,1,163,165.75,78,south
TN262.20.2.2,TN262,20,2,2,163,165.75,78,south
TN264.20.2.1,TN264,20,2,1,163,165.5,78,south
TN264.20.2.2,TN264,20,2,2,163,165.5,78,south
TN270.20.2.1,TN270,20,2,1,163,165.25,78,south
TN270.20.2.2,TN270,20,2,2,163,165.25,78,south
TN279.20.2.1,TN279,20,2,1,163,165,78,south
TN279.20.2.2,TN279,20,2,2,163,165,78,south
TN280.20.2.1,TN280,20,2,1,163,164.75,78,south
TN280.20.2.2,TN280,20,2,2,163,164.75,78,south
TN380.20.2.1,TN380,20,2,1,163,164.5,76.44,south
TN380.20.2.2,TN380,20,2,2,163,164.5,77.61,south
TN4.20.2.1,TN4,20,2,1,163,163,78,south
TN4.20.2.2,TN4,20,2,2,163,163,78,south
TN501.20.2.1,TN501,20,2,1,163,164.25,78,south
TN501.20.2.2,TN501,20,2,2,163,164.25,78,south
TN550.20.2.1,TN550,20,2,1,163,164,78,south
TN550.20.2.2,TN550,20,2,2,163,164,78,south
W12-6.20.2.1,W12-6,20,2,1,163,163.75,78,north
W12-6.20.2.2,W12-6,20,2,2,163,163.75,78,north
W23.20.2.1,W23,20,2,1,163,163.5,78,north
W23.20.2.2,W23,20,2,2,163,163.5,78,north
W3-5.20.2.1,W3-5,20,2,1,163,163.25,78,north
W3-5.20.2.2,W3-5,20,2,2,163,163.25,78,north
Dm13.25.1.1,Dm13,25,1,1,163,171,78,north
Dm13.25.1.2,Dm13,25,1,2,163,171,78,north
Et12.25.1.1,Et12,25,1,1,163,170.75,78,north
Et12.25.1.2,Et12,25,1,2,163,170.75,78,north
Et14.25.1.1,Et14,25,1,1,163,170.5,78,north
Et14.25.1.2,Et14,25,1,2,163,170.5,78,north
Et17.25.1.1,Et17,25,1,1,163,170.25,78,north
Et17.25.1.2,Et17,25,1,2,163,170.25,78,north
Et18.25.1.1,Et18,25,1,1,163,170,78,north
Et18.25.1.2,Et18,25,1,2,163,170,78,north
IN12-4.25.1.1,IN12-4,25,1,1,163,169.75,78,north
IN12-4.25.1.2,IN12-4,25,1,2,163,169.75,78,north
IN12-8-3.25.1.1,IN12-8-3,25,1,1,163,169.5,78,north
IN12-8-3.25.1.2,IN12-8-3,25,1,2,163,169.5,78,north
IN12-9-4.25.1.1,IN12-9-4,25,1,1,163,169.25,78,north
IN12-9-4.25.1.2,IN12-9-4,25,1,2,163,169.25,78,north
IN12-9-6.25.1.1,IN12-9-6,25,1,1,163,169,78,north
IN12-9-6.25.1.2,IN12-9-6,25,1,2,163,169,78,north
IN12-PO-3.25.1.1,IN12-PO-3,25,1,1,163,168.75,78,north
IN12-PO-3.25.1.2,IN12-PO-3,25,1,2,163,168.75,78,north
Md10.25.1.1,Md10,25,1,1,163,168.5,78,north
Md10.25.1.2,Md10,25,1,2,163,168.5,78,north
Md3.25.1.1,Md3,25,1,1,163,168.25,78,north
Md3.25.1.2,Md3,25,1,2,163,168.25,78,north
Md5.25.1.1,Md5,25,1,1,163,168,78,north
Md5.25.1.2,Md5,25,1,2,163,168,78,north
Md6.25.1.1,Md6,25,1,1,163,167.75,78,north
Md6.25.1.2,Md6,25,1,2,163,167.75,78,north
Md7.25.1.1,Md7,25,1,1,163,167.5,78,north
Md7.25.1.2,Md7,25,1,2,163,167.5,78,north
MP144.25.1.1,MP144,25,1,1,163,167.25,78,south
MP144.25.1.2,MP144,25,1,2,163,167.25,78,south
MP220.25.1.1,MP220,25,1,1,163,167,78,south
MP220.25.1.2,MP220,25,1,2,163,167,78,south
MP223.25.1.1,MP223,25,1,1,163,166.75,78,south
MP223.25.1.2,MP223,25,1,2,163,166.75,78,south
MP249.25.1.1,MP249,25,1,1,163,166.5,78,south
MP249.25.1.2,MP249,25,1,2,163,166.5,78,south
MP250.25.1.1,MP250,25,1,1,163,166.25,78,south
MP250.25.1.2,MP250,25,1,2,163,166.25,78,south
MP258.25.1.1,MP258,25,1,1,163,166,78,south
MP258.25.1.2,MP258,25,1,2,163,166,78,south
TN262.25.1.1,TN262,25,1,1,163,165.75,78,south
TN262.25.1.2,TN262,25,1,2,163,165.75,78,south
TN264.25.1.1,TN264,25,1,1,163,165.5,78,south
TN264.25.1.2,TN264,25,1,2,163,165.5,78,south
TN270.25.1.1,TN270,25,1,1,163,165.25,78,south
TN270.25.1.2,TN270,25,1,2,163,165.25,78,south
TN279.25.1.1,TN279,25,1,1,163,165,78,south
TN279.25.1.2,TN279,25,1,2,163,165,78,south
TN280.25.1.1,TN280,25,1,1,163,164.75,78,south
TN280.25.1.2,TN280,25,1,2,163,164.75,78,south
TN380.25.1.1,TN380,25,1,1,163,164.5,71.64,south
TN380.25.1.2,TN380,25,1,2,163,164.5,71.02,south
TN4.25.1.1,TN4,25,1,1,163,163,78,south
TN4.25.1.2,TN4,25,1,2,163,163,78,south
TN501.25.1.1,TN501,25,1,1,163,164.25,78,south
TN501.25.1.2,TN501,25,1,2,163,164.25,78,south
TN550.25.1.1,TN550,25,1,1,163,164,78,south
TN550.25.1.2,TN550,25,1,2,163,164,78,south
W12-6.25.1.1,W12-6,25,1,1,163,163.75,78,north
W12-6.25.1.2,W12-6,25,1,2,163,163.75,78,north
W23.25.1.1,W23,25,1,1,163,163.5,78,north
W23.25.1.2,W23,25,1,2,163,163.5,78,north
W3-5.25.1.1,W3-5,25,1,1,163,163.25,78,north
W3-5.25.1.2,W3-5,25,1,2,163,163.25,78,north
Dm13.25.2.1,Dm13,25,2,1,163,171,78,north
Dm13.25.2.2,Dm13,25,2,2,163,171,78,north
Et12.25.2.1,Et12,25,2,1,163,170.75,78,north
Et12.25.2.2,Et12,25,2,2,163,170.75,78,north
Et14.25.2.1,Et14,25,2,1,163,170.5,78,north
Et14.25.2.2,Et14,25,2,2,163,170.5,78,north
Et17.25.2.1,Et17,25,2,1,163,170.25,78,north
Et17.25.2.2,Et17,25,2,2,163,170.25,78,north
Et18.25.2.1,Et18,25,2,1,163,170,78,north
Et18.25.2.2,Et18,25,2,2,163,170,78,north
IN12-4.25.2.1,IN12-4,25,2,1,163,169.75,78,north
IN12-4.25.2.2,IN12-4,25,2,2,163,169.75,78,north
IN12-8-3.25.2.1,IN12-8-3,25,2,1,163,169.5,78,north
IN12-8-3.25.2.2,IN12-8-3,25,2,2,163,169.5,78,north
IN12-9-4.25.2.1,IN12-9-4,25,2,1,163,169.25,78,north
IN12-9-4.25.2.2,IN12-9-4,25,2,2,163,169.25,78,north
IN12-9-6.25.2.1,IN12-9-6,25,2,1,163,169,78,north
IN12-9-6.25.2.2,IN12-9-6,25,2,2,163,169,78,north
IN12-PO-3.25.2.1,IN12-PO-3,25,2,1,163,168.75,78,north
IN12-PO-3.25.2.2,IN12-PO-3,25,2,2,163,168.75,78,north
Md10.25.2.1,Md10,25,2,1,163,168.5,78,north
Md10.25.2.2,Md10,25,2,2,163,168.5,78,north
Md3.25.2.1,Md3,25,2,1,163,168.25,78,north
Md3.25.2.2,Md3,25,2,2,163,168.25,78,north
Md5.25.2.1,Md5,25,2,1,163,168,78,north
Md5.25.2.2,Md5,25,2,2,163,168,78,north
Md6.25.2.1,Md6,25,2,1,163,167.75,78,north
Md6.25.2.2,Md6,25,2,2,163,167.75,78,north
Md7.25.2.1,Md7,25,2,1,163,167.5,78,north
Md7.25.2.2,Md7,25,2,2,163,167.5,78,north
MP144.25.2.1,MP144,25,2,1,163,167.25,78,south
MP144.25.2.2,MP144,25,2,2,163,167.25,78,south
MP220.25.2.1,MP220,25,2,1,163,167,78,south
MP220.25.2.2,MP220,25,2,2,163,167,78,south
MP223.25.2.1,MP223,25,2,1,163,166.75,78,south
MP223.25.2.2,MP223,25,2,2,163,166.75,78,south
MP249.25.2.1,MP249,25,2,1,163,166.5,78,south
MP249.25.2.2,MP249,25,2,2,163,166.5,78,south
MP250.25.2.1,MP250,25,2,1,163,166.25,78,south
MP250.25.2.2,MP250,25,2,2,163,166.25,78,south
MP258.25.2.1,MP258,25,2,1,163,166,78,south
MP258.25.2.2,MP258,25,2,2,163,166,78,south
TN262.25.2.1,TN262,25,2,1,163,165.75,78,south
TN262.25.2.2,TN262,25,2,2,163,165.75,78,south
TN264.25.2.1,TN264,25,2,1,163,165.5,78,south
TN264.25.2.2,TN264,25,2,2,163,165.5,78,south
TN270.25.2.1,TN270,25,2,1,163,165.25,78,south
TN270.25.2.2,TN270,25,2,2,163,165.25,78,south
TN279.25.2.1,TN279,25,2,1,163,165,78,south
TN279.25.2.2,TN279,25,2,2,163,165,78,south
TN280.25.2.1,TN280,25,2,1,163,164.75,78,south
TN280.25.2.2,TN280,25,2,2,163,164.75,78,south
TN380.25.2.1,TN380,25,2,1,163,164.5,65.35,south
TN380.25.2.2,TN380,25,2,2,163,164.5,61.98,south
TN4.25.2.1,TN4,25,2,1,163,163,78,south
TN4.25.2.2,TN4,25,2,2,163,163,78,south
TN501.25.2.1,TN501,25,2,1,163,164.25,78,south
TN501.25.2.2,TN501,25,2,2,163,164.25,78,south
TN550.25.2.1,TN550,25,2,1,163,164,78,south
TN550.25.2.2,TN550,25,2,2,163,164,78,south
W12-6.25.2.1,W12-6,25,2,1,163,163.75,78,north
W12-6.25.2.2,W12-6,25,2,2,163,163.75,78,north
W23.25.2.1,W23,25,2,1,163,163.5,78,north
W23.25.2.2,W23,25,2,2,163,163.5,78,north
W3-5.25.2.1,W3-5,25,2,1,163,163.25,78,north
W3-5.25.2.2,W3-5,25,2,2,163,163.25,78,north
Dm13.30.1.1,Dm13,30,1,1,163,171,78,north
Dm13.30.1.2,Dm13,30,1,2,163,171,78,north
Et12.30.1.1,Et12,30,1,1,163,170.75,78,north
Et12.30.1.2,Et12,30,1,2,163,170.75,78,north
Et14.30.1.1,Et14,30,1,1,163,170.5,78,north
Et14.30.1.2,Et14,30,1,2,163,170.5,78,north
Et17.30.1.1,Et17,30,1,1,163,170.25,78,north
Et17.30.1.2,Et17,30,1,2,163,170.25,78,north
Et18.30.1.1,Et18,30,1,1,163,170,78,north
Et18.30.1.2,Et18,30,1,2,163,170,78,north
IN12-4.30.1.1,IN12-4,30,1,1,163,169.75,78,north
IN12-4.30.1.2,IN12-4,30,1,2,163,169.75,78,north
IN12-8-3.30.1.1,IN12-8-3,30,1,1,163,169.5,78,north
IN12-8-3.30.1.2,IN12-8-3,30,1,2,163,169.5,78,north
IN12-9-4.30.1.1,IN12-9-4,30,1,1,163,169.25,78,north
IN12-9-4.30.1.2,IN12-9-4,30,1,2,163,169.25,78,north
IN12-9-6.30.1.1,IN12-9-6,30,1,1,163,169,78,north
IN12-9-6.30.1.2,IN12-9-6,30,1,2,163,169,78,north
IN12-PO-3.30.1.1,IN12-PO-3,30,1,1,163,168.75,78,north
IN12-PO-3.30.1.2,IN12-PO-3,30,1,2,163,168.75,78,north
Md10.30.1.1,Md10,30,1,1,163,168.5,78,north
Md10.30.1.2,Md10,30,1,2,163,168.5,78,north
Md3.30.1.1,Md3,30,1,1,163,168.25,78,north
Md3.30.1.2,Md3,30,1,2,163,168.25,78,north
Md5.30.1.1,Md5,30,1,1,163,168,78,north
Md5.30.1.2,Md5,30,1,2,163,168,78,north
Md6.30.1.1,Md6,30,1,1,163,167.75,78,north
Md6.30.1.2,Md6,30,1,2,163,167.75,78,north
Md7.30.1.1,Md7,30,1,1,163,167.5,78,north
Md7.30.1.2,Md7,30,1,2,163,167.5,78,north
MP144.30.1.1,MP144,30,1,1,163,167.25,78,south
MP144.30.1.2,MP144,30,1,2,163,167.25,78,south
MP220.30.1.1,MP220,30,1,1,163,167,78,south
MP220.30.1.2,MP220,30,1,2,163,167,78,south
MP223.30.1.1,MP223,30,1,1,163,166.75,78,south
MP223.30.1.2,MP223,30,1,2,163,166.75,78,south
MP249.30.1.1,MP249,30,1,1,163,166.5,78,south
MP249.30.1.2,MP249,30,1,2,163,166.5,78,south
MP250.30.1.1,MP250,30,1,1,163,166.25,78,south
MP250.30.1.2,MP250,30,1,2,163,166.25,78,south
MP258.30.1.1,MP258,30,1,1,163,166,78,south
MP258.30.1.2,MP258,30,1,2,163,166,78,south
TN262.30.1.1,TN262,30,1,1,163,165.75,78,south
TN262.30.1.2,TN262,30,1,2,163,165.75,78,south
TN264.30.1.1,TN264,30,1,1,163,165.5,78,south
TN264.30.1.2,TN264,30,1,2,163,165.5,78,south
TN270.30.1.1,TN270,30,1,1,163,165.25,78,south
TN270.30.1.2,TN270,30,1,2,163,165.25,78,south
TN279.30.1.1,TN279,30,1,1,163,165,78,south
TN279.30.1.2,TN279,30,1,2,163,165,78,south
TN280.30.1.1,TN280,30,1,1,163,164.75,78,south
TN280.30.1.2,TN280,30,1,2,163,164.75,78,south
TN380.30.1.1,TN380,30,1,1,163,164.5,78,south
TN380.30.1.2,TN380,30,1,2,163,164.5,78,south
TN4.30.1.1,TN4,30,1,1,163,163,78,south
TN4.30.1.2,TN4,30,1,2,163,163,78,south
TN501.30.1.1,TN501,30,1,1,163,164.25,78,south
TN501.30.1.2,TN501,30,1,2,163,164.25,78,south
TN550.30.1.1,TN550,30,1,1,163,164,78,south
TN550.30.1.2,TN550,30,1,2,163,164,78,south
W12-6.30.1.1,W12-6,30,1,1,163,163.75,78,north
W12-6.30.1.2,W12-6,30,1,2,163,163.75,78,north
W23.30.1.1,W23,30,1,1,163,163.5,78,north
W23.30.1.2,W23,30,1,2,163,163.5,78,north
W3-5.30.1.1,W3-5,30,1,1,163,163.25,78,north
W3-5.30.1.2,W3-5,30,1,2,163,163.25,78,north
Dm13.30.2.1,Dm13,30,2,1,163,171,78,north
Dm13.30.2.2,Dm13,30,2,2,163,171,78,north
Et12.30.2.1,Et12,30,2,1,163,170.75,78,north
Et12.30.2.2,Et12,30,2,2,163,170.75,78,north
Et14.30.2.1,Et14,30,2,1,163,170.5,78,north
Et14.30.2.2,Et14,30,2,2,163,170.5,78,north
Et17.30.2.1,Et17,30,2,1,163,170.25,78,north
Et17.30.2.2,Et17,30,2,2,163,170.25,78,north
Et18.30.2.1,Et18,30,2,1,163,170,78,north
Et18.30.2.2,Et18,30,2,2,163,170,78,north
IN12-4.30.2.1,IN12-4,30,2,1,163,169.75,78,north
IN12-4.30.2.2,IN12-4,30,2,2,163,169.75,78,north
IN12-8-3.30.2.1,IN12-8-3,30,2,1,163,169.5,78,north
IN12-8-3.30.2.2,IN12-8-3,30,2,2,163,169.5,78,north
IN12-9-4.30.2.1,IN12-9-4,30,2,1,163,169.25,78,north
IN12-9-4.30.2.2,IN12-9-4,30,2,2,163,169.25,78,north
IN12-9-6.30.2.1,IN12-9-6,30,2,1,163,169,78,north
IN12-9-6.30.2.2,IN12-9-6,30,2,2,163,169,78,north
IN12-PO-3.30.2.1,IN12-PO-3,30,2,1,163,168.75,78,north
IN12-PO-3.30.2.2,IN12-PO-3,30,2,2,163,168.75,78,north
Md10.30.2.1,Md10,30,2,1,163,168.5,78,north
Md10.30.2.2,Md10,30,2,2,163,168.5,78,north
Md3.30.2.1,Md3,30,2,1,163,168.25,78,north
Md3.30.2.2,Md3,30,2,2,163,168.25,78,north
Md5.30.2.1,Md5,30,2,1,163,168,78,north
Md5.30.2.2,Md5,30,2,2,163,168,78,north
Md6.30.2.1,Md6,30,2,1,163,167.75,78,north
Md6.30.2.2,Md6,30,2,2,163,167.75,78,north
Md7.30.2.1,Md7,30,2,1,163,167.5,78,north
Md7.30.2.2,Md7,30,2,2,163,167.5,78,north
MP144.30.2.1,MP144,30,2,1,163,167.25,78,south
MP144.30.2.2,MP144,30,2,2,163,167.25,78,south
MP220.30.2.1,MP220,30,2,1,163,167,78,south
MP220.30.2.2,MP220,30,2,2,163,167,78,south
MP223.30.2.1,MP223,30,2,1,163,166.75,78,south
MP223.30.2.2,MP223,30,2,2,163,166.75,78,south
MP249.30.2.1,MP249,30,2,1,163,166.5,78,south
MP249.30.2.2,MP249,30,2,2,163,166.5,78,south
MP250.30.2.1,MP250,30,2,1,163,166.25,78,south
MP250.30.2.2,MP250,30,2,2,163,166.25,78,south
MP258.30.2.1,MP258,30,2,1,163,166,78,south
MP258.30.2.2,MP258,30,2,2,163,166,78,south
TN262.30.2.1,TN262,30,2,1,163,165.75,78,south
TN262.30.2.2,TN262,30,2,2,163,165.75,78,south
TN264.30.2.1,TN264,30,2,1,163,165.5,78,south
TN264.30.2.2,TN264,30,2,2,163,165.5,78,south
TN270.30.2.1,TN270,30,2,1,163,165.25,78,south
TN270.30.2.2,TN270,30,2,2,163,165.25,78,south
TN279.30.2.1,TN279,30,2,1,163,165,78,south
TN279.30.2.2,TN279,30,2,2,163,165,78,south
TN280.30.2.1,TN280,30,2,1,163,164.75,78,south
TN280.30.2.2,TN280,30,2,2,163,164.75,78,south
TN380.30.2.1,TN380,30,2,1,163,164.5,78,south
TN380.30.2.2,TN380,30,2,2,163,164.5,78,south
TN4.30.2.1,TN4,30,2,1,163,163,78,south
TN4.30.2.2,TN4,30,2,2,163,163,78,south
TN501.30.2.1,TN501,30,2,1,163,164.25,55.18,south
TN501.30.2.2,TN501,30,2,2,163,164.25,56.1,south
TN550.30.2.1,TN550,30,2,1,163,164,78,south
TN550.30.2.2,TN550,30,2,2,163,164,78,south
W12-6.30.2.1,W12-6,30,2,1,163,163.75,78,north
W12-6.30.2.2,W12-6,30,2,2,163,163.75,78,north
W23.30.2.1,W23,30,2,1,163,163.5,78,north
W23.30.2.2,W23,30,2,2,163,163.5,78,north
W3-5.30.2.1,W3-5,30,2,1,163,163.25,78,north
W3-5.30.2.2,W3-5,30,2,2,163,163.25,78,north
Dm13.35.1.1,Dm13,35,1,1,163,171,78,north
Dm13.35.1.2,Dm13,35,1,2,163,171,78,north
Et12.35.1.1,Et12,35,1,1,163,170.75,78,north
Et12.35.1.2,Et12,35,1,2,163,170.75,78,north
Et14.35.1.1,Et14,35,1,1,163,170.5,78,north
Et14.35.1.2,Et14,35,1,2,163,170.5,78,north
Et17.35.1.1,Et17,35,1,1,163,170.25,78,north
Et17.35.1.2,Et17,35,1,2,163,170.25,78,north
Et18.35.1.1,Et18,35,1,1,163,170,78,north
Et18.35.1.2,Et18,35,1,2,163,170,78,north
IN12-4.35.1.1,IN12-4,35,1,1,163,169.75,78,north
IN12-4.35.1.2,IN12-4,35,1,2,163,169.75,78,north
IN12-8-3.35.1.1,IN12-8-3,35,1,1,163,169.5,78,north
IN12-8-3.35.1.2,IN12-8-3,35,1,2,163,169.5,78,north
IN12-9-4.35.1.1,IN12-9-4,35,1,1,163,169.25,78,north
IN12-9-4.35.1.2,IN12-9-4,35,1,2,163,169.25,78,north
IN12-9-6.35.1.1,IN12-9-6,35,1,1,163,169,78,north
IN12-9-6.35.1.2,IN12-9-6,35,1,2,163,169,78,north
IN12-PO-3.35.1.1,IN12-PO-3,35,1,1,163,168.75,78,north
IN12-PO-3.35.1.2,IN12-PO-3,35,1,2,163,168.75,78,north
Md10.35.1.1,Md10,35,1,1,163,168.5,78,north
Md10.35.1.2,Md10,35,1,2,163,168.5,78,north
Md3.35.1.1,Md3,35,1,1,163,168.25,78,north
Md3.35.1.2,Md3,35,1,2,163,168.25,78,north
Md5.35.1.1,Md5,35,1,1,163,168,78,north
Md5.35.1.2,Md5,35,1,2,163,168,78,north
Md6.35.1.1,Md6,35,1,1,163,167.75,78,north
Md6.35.1.2,Md6,35,1,2,163,167.75,78,north
Md7.35.1.1,Md7,35,1,1,163,167.5,78,north
Md7.35.1.2,Md7,35,1,2,163,167.5,78,north
MP144.35.1.1,MP144,35,1,1,163,167.25,78,south
MP144.35.1.2,MP144,35,1,2,163,167.25,78,south
MP220.35.1.1,MP220,35,1,1,163,167,78,south
MP220.35.1.2,MP220,35,1,2,163,167,78,south
MP223.35.1.1,MP223,35,1,1,163,166.75,78,south
MP223.35.1.2,MP223,35,1,2,163,166.75,78,south
MP249.35.1.1,MP249,35,1,1,163,166.5,78,south
MP249.35.1.2,MP249,35,1,2,163,166.5,78,south
MP250.35.1.1,MP250,35,1,1,163,166.25,78,south
MP250.35.1.2,MP250,35,1,2,163,166.25,78,south
MP258.35.1.1,MP258,35,1,1,163,166,78,south
MP258.35.1.2,MP258,35,1,2,163,166,78,south
TN262.35.1.1,TN262,35,1,1,163,165.75,78,south
TN262.35.1.2,TN262,35,1,2,163,165.75,78,south
TN264.35.1.1,TN264,35,1,1,163,165.5,78,south
TN264.35.1.2,TN264,35,1,2,163,165.5,78,south
TN270.35.1.1,TN270,35,1,1,163,165.25,78,south
TN270.35.1.2,TN270,35,1,2,163,165.25,78,south
TN279.35.1.1,TN279,35,1,1,163,165,78,south
TN279.35.1.2,TN279,35,1,2,163,165,78,south
TN280.35.1.1,TN280,35,1,1,163,164.75,78,south
TN280.35.1.2,TN280,35,1,2,163,164.75,78,south
TN380.35.1.1,TN380,35,1,1,163,164.5,78,south
TN380.35.1.2,TN380,35,1,2,163,164.5,78,south
TN4.35.1.1,TN4,35,1,1,163,163,78,south
TN4.35.1.2,TN4,35,1,2,163,163,78,south
TN501.35.1.1,TN501,35,1,1,163,164.25,78,south
TN501.35.1.2,TN501,35,1,2,163,164.25,78,south
TN550.35.1.1,TN550,35,1,1,163,164,78,south
TN550.35.1.2,TN550,35,1,2,163,164,78,south
W12-6.35.1.1,W12-6,35,1,1,163,163.75,78,north
W12-6.35.1.2,W12-6,35,1,2,163,163.75,78,north
W23.35.1.1,W23,35,1,1,163,163.5,78,north
W23.35.1.2,W23,35,1,2,163,163.5,78,north
W3-5.35.1.1,W3-5,35,1,1,163,163.25,78,north
W3-5.35.1.2,W3-5,35,1,2,163,163.25,78,north
Dm13.35.2.1,Dm13,35,2,1,163,171,78,north
Dm13.35.2.2,Dm13,35,2,2,163,171,78,north
Et12.35.2.1,Et12,35,2,1,163,170.75,78,north
Et12.35.2.2,Et12,35,2,2,163,170.75,78,north
Et14.35.2.1,Et14,35,2,1,163,170.5,78,north
Et14.35.2.2,Et14,35,2,2,163,170.5,78,north
Et17.35.2.1,Et17,35,2,1,163,170.25,78,north
Et17.35.2.2,Et17,35,2,2,163,170.25,78,north
Et18.35.2.1,Et18,35,2,1,163,170,78,north
Et18.35.2.2,Et18,35,2,2,163,170,78,north
IN12-4.35.2.1,IN12-4,35,2,1,163,169.75,78,north
IN12-4.35.2.2,IN12-4,35,2,2,163,169.75,78,north
IN12-8-3.35.2.1,IN12-8-3,35,2,1,163,169.5,78,north
IN12-8-3.35.2.2,IN12-8-3,35,2,2,163,169.5,78,north
IN12-9-4.35.2.1,IN12-9-4,35,2,1,163,169.25,78,north
IN12-9-4.35.2.2,IN12-9-4,35,2,2,163,169.25,78,north
IN12-9-6.35.2.1,IN12-9-6,35,2,1,163,169,78,north
IN12-9-6.35.2.2,IN12-9-6,35,2,2,163,169,78,north
IN12-PO-3.35.2.1,IN12-PO-3,35,2,1,163,168.75,78,north
IN12-PO-3.35.2.2,IN12-PO-3,35,2,2,163,168.75,78,north
Md10.35.2.1,Md10,35,2,1,163,168.5,78,north
Md10.35.2.2,Md10,35,2,2,163,168.5,78,north
Md3.35.2.1,Md3,35,2,1,163,168.25,78,north
Md3.35.2.2,Md3,35,2,2,163,168.25,78,north
Md5.35.2.1,Md5,35,2,1,163,168,78,north
Md5.35.2.2,Md5,35,2,2,163,168,78,north
Md6.35.2.1,Md6,35,2,1,163,167.75,78,north
Md6.35.2.2,Md6,35,2,2,163,167.75,78,north
Md7.35.2.1,Md7,35,2,1,163,167.5,78,north
Md7.35.2.2,Md7,35,2,2,163,167.5,78,north
MP144.35.2.1,MP144,35,2,1,163,167.25,78,south
MP144.35.2.2,MP144,35,2,2,163,167.25,78,south
MP220.35.2.1,MP220,35,2,1,163,167,78,south
MP220.35.2.2,MP220,35,2,2,163,167,78,south
MP223.35.2.1,MP223,35,2,1,163,166.75,78,south
MP223.35.2.2,MP223,35,2,2,163,166.75,78,south
MP249.35.2.1,MP249,35,2,1,163,166.5,78,south
MP249.35.2.2,MP249,35,2,2,163,166.5,78,south
MP250.35.2.1,MP250,35,2,1,163,166.25,78,south
MP250.35.2.2,MP250,35,2,2,163,166.25,78,south
MP258.35.2.1,MP258,35,2,1,163,166,78,south
MP258.35.2.2,MP258,35,2,2,163,166,78,south
TN262.35.2.1,TN262,35,2,1,163,165.75,78,south
TN262.35.2.2,TN262,35,2,2,163,165.75,78,south
TN264.35.2.1,TN264,35,2,1,163,165.5,78,south
TN264.35.2.2,TN264,35,2,2,163,165.5,78,south
TN270.35.2.1,TN270,35,2,1,163,165.25,78,south
TN270.35.2.2,TN270,35,2,2,163,165.25,78,south
TN279.35.2.1,TN279,35,2,1,163,165,78,south
TN279.35.2.2,TN279,35,2,2,163,165,78,south
TN280.35.2.1,TN280,35,2,1,163,164.75,78,south
TN280.35.2.2,TN280,35,2,2,163,164.75,78,south
TN380.35.2.1,TN380,35,2,1,163,164.5,78,south
TN380.35.2.2,TN380,35,2,2,163,164.5,78,south
TN4.35.2.1,TN4,35,2,1,163,163,78,south
TN4.35.2.2,TN4,35,2,2,163,163,78,south
TN501.35.2.1,TN501,35,2,1,163,164.25,78,south
TN501.35.2.2,TN501,35,2,2,163,164.25,78,south
TN550.35.2.1,TN550,35,2,1,163,164,78,south
TN550.35.2.2,TN550,35,2,2,163,164,78,south
W12-6.35.2.1,W12-6,35,2,1,163,163.75,78,north
W12-6.35.2.2,W12-6,35,2,2,163,163.75,78,north
W23.35.2.1,W23,35,2,1,163,163.5,78,north
W23.35.2.2,W23,35,2,2,163,163.5,78,north
W3-5.35.2.1,W3-5,35,2,1,163,163.25,78,north
W3-5.35.2.2,W3-5,35,2,2,163,163.25,78,north
Dm13.40.1.1,Dm13,40,1,1,163,171,72.69,north
Dm13.40.1.2,Dm13,40,1,2,163,171,75.61,north
Et12.40.1.1,Et12,40,1,1,163,170.75,78,north
Et12.40.1.2,Et12,40,1,2,163,170.75,78,north
Et14.40.1.1,Et14,40,1,1,163,170.5,78,north
Et14.40.1.2,Et14,40,1,2,163,170.5,78,north
Et17.40.1.1,Et17,40,1,1,163,170.25,63.69,north
Et17.40.1.2,Et17,40,1,2,163,170.25,58.11,north
Et18.40.1.1,Et18,40,1,1,163,170,78,north
Et18.40.1.2,Et18,40,1,2,163,170,78,north
IN12-4.40.1.1,IN12-4,40,1,1,163,169.75,78,north
IN12-4.40.1.2,IN12-4,40,1,2,163,169.75,78,north
IN12-8-3.40.1.1,IN12-8-3,40,1,1,163,169.5,78,north
IN12-8-3.40.1.2,IN12-8-3,40,1,2,163,169.5,78,north
IN12-9-4.40.1.1,IN12-9-4,40,1,1,163,169.25,29.38,north
IN12-9-4.40.1.2,IN12-9-4,40,1,2,163,169.25,30.23,north
IN12-9-6.40.1.1,IN12-9-6,40,1,1,163,169,75.79,north
IN12-9-6.40.1.2,IN12-9-6,40,1,2,163,169,75.31,north
IN12-PO-3.40.1.1,IN12-PO-3,40,1,1,163,168.75,43.41,north
IN12-PO-3.40.1.2,IN12-PO-3,40,1,2,163,168.75,43.71,north
Md10.40.1.1,Md10,40,1,1,163,168.5,78,north
Md10.40.1.2,Md10,40,1,2,163,168.5,78,north
